CustomerID,sales,frequency,recency,flag,k_cluster
14326,183.85,1,243,low,3
16680,183.7,1,44,low,1
14059,183.6,1,267,low,3
13460,183.44,2,30,low,1
13059,183.4,1,250,low,3
17772,182.77000000000004,2,11,low,1
14082,182.25,1,365,low,3
15886,181.09,1,61,low,3
16594,181.09,1,76,low,3
15945,181.0,1,366,low,3
15292,180.94,1,202,low,3
18280,180.6,1,278,low,3
13710,180.48,1,32,low,1
15041,180.35,1,171,low,3
13598,180.17000000000007,1,48,low,3
18147,179.34,2,46,low,1
15895,179.17,1,150,low,3
15454,179.10000000000005,1,363,low,3
16990,179.0,1,219,low,3
14705,179.0,1,199,low,3
15139,178.96000000000004,2,240,low,3
16620,178.96,2,4,low,1
15262,178.95000000000005,1,324,low,3
13778,178.7,1,104,low,3
17879,178.51999999999995,1,174,low,3
13531,178.35,1,206,low,3
17253,178.26,1,19,low,1
17356,178.21999999999997,1,312,low,3
18282,178.05,2,8,low,1
16403,177.5,1,313,low,3
13618,177.34000000000003,1,174,low,3
13072,177.14999999999995,1,267,low,3
12923,176.97,1,65,low,3
17947,176.68,1,38,low,1
14287,176.63,3,9,low,1
18274,175.92000000000004,1,31,low,1
17582,175.27,1,237,low,3
16144,175.2,1,247,low,3
15100,175.2,1,334,low,3
17331,175.2,1,124,low,3
18010,174.79999999999995,1,257,low,3
14355,174.4,1,366,low,3
13560,174.37000000000003,1,8,low,1
14518,174.37,1,65,low,3
15335,173.97000000000003,1,54,low,3
18278,173.89999999999995,1,74,low,3
13255,173.81,1,10,low,1
16861,173.76,2,60,low,3
14798,173.74,3,53,low,1
16565,173.7,1,365,low,3
15565,173.16000000000003,2,51,low,1
15670,173.05,1,297,low,3
14693,172.9,1,265,low,3
18048,172.29000000000005,2,204,low,3
13690,172.25,1,60,low,3
13922,172.24999999999997,1,352,low,3
14536,171.8,1,260,low,3
16773,171.59,1,58,low,3
17245,171.45,1,205,low,3
15432,171.19,1,24,low,1
17542,170.75,1,270,low,3
14860,170.32000000000005,1,20,low,1
18058,170.16,1,10,low,1
15016,170.04,1,173,low,3
16921,169.79000000000005,1,62,low,3
13962,169.55,2,22,low,1
14218,169.48000000000005,1,43,low,1
18004,169.46999999999997,1,363,low,3
14578,168.63,1,4,low,1
17367,168.4,1,239,low,3
18099,168.31000000000003,1,128,low,3
15888,168.31,1,81,low,3
16282,168.3,1,340,low,3
17737,168.24,2,10,low,1
15986,168.12,1,31,low,1
15374,168.0,1,129,low,3
18088,167.66999999999996,1,62,low,3
17561,167.61999999999995,1,20,low,1
16952,167.61,2,110,low,3
15920,167.5,4,155,low,3
16405,167.25,2,303,low,3
18014,166.42000000000004,1,29,low,1
14295,166.2,1,41,low,1
17650,166.07999999999996,1,22,low,1
14485,165.75000000000003,1,39,low,1
14552,165.07000000000005,1,152,low,3
18042,165.04999999999995,1,54,low,3
15316,165.0,1,327,low,3
13470,165.0,2,100,low,3
15904,164.67999999999995,1,9,low,1
17535,164.39999999999995,1,281,low,3
13603,164.34,1,27,low,1
12920,164.23000000000005,1,18,low,1
12915,164.0,1,149,low,3
18200,163.8,1,107,low,3
14354,163.62,2,6,low,1
16250,163.3,1,262,low,3
17110,163.29999999999995,1,166,low,3
13223,163.20000000000005,2,201,low,3
16406,163.07,1,19,low,1
15167,162.99999999999997,1,321,low,3
16517,162.70000000000005,1,278,low,3
15733,162.3,1,283,low,3
15325,162.2899999999999,1,104,low,3
16932,161.94,1,54,low,3
17600,161.67000000000004,1,18,low,1
15458,161.64,1,26,low,1
16113,161.38000000000005,1,184,low,3
14362,161.20000000000005,1,23,low,1
14204,161.02999999999997,1,3,low,1
14089,161.0,1,57,low,3
13229,160.95,1,226,low,3
15852,160.71,2,187,low,3
17344,160.56999999999994,1,47,low,3
18203,160.42000000000004,1,158,low,3
18146,160.35000000000005,2,141,low,3
14714,160.19,1,25,low,1
12966,160.18,1,10,low,1
13420,159.85,2,150,low,3
16213,159.0,1,79,low,3
18224,158.95000000000005,1,264,low,3
13937,158.85,1,170,low,3
17165,158.68,1,285,low,3
15160,158.16000000000003,1,358,low,3
15348,158.03999999999996,1,73,low,3
15988,158.03000000000003,1,20,low,1
17556,157.9,1,206,low,3
14799,157.7,1,52,low,3
13506,157.4,1,317,low,3
15545,157.39,1,55,low,3
14148,157.2,1,234,low,3
17128,157.09,1,335,low,3
14585,157.05,1,51,low,3
17118,157.02,1,318,low,3
15007,156.91000000000003,1,160,low,3
14406,156.75,1,120,low,3
15438,156.57999999999996,1,132,low,3
15263,156.50999999999996,1,107,low,3
15732,156.01999999999995,1,213,low,3
17572,155.95,3,72,low,3
13898,155.93,1,326,low,3
17871,155.89999999999995,1,205,low,3
17899,155.79999999999995,1,160,low,3
17832,155.3700000000001,1,50,low,3
16720,155.23999999999995,1,27,low,1
15447,155.17,1,331,low,3
14368,155.00000000000003,1,320,low,3
14046,154.98999999999995,1,285,low,3
17698,154.95000000000005,1,261,low,3
15740,154.88000000000005,1,50,low,3
15226,154.41,1,311,low,3
17517,153.94,1,309,low,3
17286,153.92000000000004,1,22,low,1
16351,153.9,1,333,low,3
17714,153.0,1,321,low,3
16248,152.94,1,62,low,3
17984,152.68000000000006,1,146,low,3
18138,152.65,1,296,low,3
14066,152.55,1,267,low,3
17707,152.4,2,186,low,3
13514,152.20000000000005,1,74,low,3
14039,152.2,1,34,low,1
17898,152.05999999999997,2,86,low,3
16617,151.85000000000005,1,236,low,3
16412,151.83,1,54,low,3
14208,151.73999999999995,1,95,low,3
13462,151.5,1,253,low,3
16461,151.42,1,178,low,3
13697,151.3,1,39,low,1
16337,151.05,1,37,low,1
14073,151.04,1,33,low,1
15717,150.3,1,235,low,3
17234,149.89,1,183,low,3
15869,149.64,2,278,low,3
17946,149.57999999999996,2,234,low,3
18262,149.48,1,141,low,3
15748,149.30999999999997,1,41,low,1
15435,149.29000000000005,1,23,low,1
13003,149.05,3,106,low,3
15889,148.95000000000005,1,157,low,3
17549,148.86,2,24,low,1
13649,148.8,1,257,low,3
16883,148.7,1,188,low,3
15526,148.44,2,34,low,1
17859,148.21,1,305,low,3
17691,147.89999999999995,1,359,low,3
14968,147.59,1,31,low,1
14098,147.34999999999997,1,37,low,1
14037,147.20000000000005,2,177,low,3
12864,147.12,1,139,low,3
15503,147.09000000000003,1,363,low,3
17030,146.87,1,64,low,3
14238,146.85,1,327,low,3
17935,145.79,2,139,low,3
13866,145.67,1,75,low,3
15937,145.35,1,65,low,3
16598,145.05,1,286,low,3
15882,145.04,2,199,low,3
17524,145.0,1,362,low,3
16852,144.91000000000003,2,11,low,1
12974,144.8,1,198,low,3
14109,144.2,1,73,low,3
17186,144.0,2,47,low,1
17578,143.45999999999995,1,219,low,3
15705,143.10000000000005,1,202,low,3
13299,142.5,1,269,low,3
16287,142.5,1,170,low,3
13584,142.40000000000003,1,307,low,3
14386,142.4,1,297,low,3
13561,141.86,1,216,low,3
14041,141.41,1,267,low,3
13483,140.34000000000003,1,66,low,3
14494,139.56,1,26,low,1
16483,139.35000000000002,1,193,low,3
17718,139.35,1,233,low,3
14772,139.26,1,113,low,3
18209,139.10000000000002,1,29,low,1
15135,139.04999999999998,1,240,low,3
13273,138.97999999999996,1,114,low,3
12902,138.68,1,265,low,3
14581,138.6,1,17,low,1
17122,138.32,1,120,low,3
13716,138.28,1,270,low,3
15663,138.14,1,107,low,3
16050,137.9,1,174,low,3
13279,137.75,1,79,low,3
17709,137.45,1,170,low,3
15836,137.37,1,51,low,3
14483,137.10000000000002,1,282,low,3
17468,137.0,2,11,low,1
15691,136.8,1,253,low,3
14247,136.77,1,279,low,3
17972,136.04,1,242,low,3
16462,136.0,3,74,low,3
12968,135.95,1,113,low,3
15042,135.93,1,200,low,3
14889,135.9,1,337,low,3
15419,135.86,1,25,low,1
16114,135.75000000000003,1,171,low,3
15174,135.75,1,323,low,3
16665,135.4,1,363,low,3
15276,135.31000000000003,1,67,low,3
12851,135.17999999999995,1,97,low,3
13364,134.96,1,72,low,3
16055,134.8,1,221,low,3
14340,134.7,1,219,low,3
15562,134.55,1,352,low,3
14174,134.46,1,34,low,1
12837,134.1,1,174,low,3
14280,134.04,1,197,low,3
17223,133.95,1,311,low,3
16424,133.56,1,192,low,3
14349,133.50000000000006,1,11,low,1
17881,133.35000000000002,1,305,low,3
15709,133.25,1,284,low,3
17647,133.06,1,66,low,3
17897,131.98000000000005,1,173,low,3
17785,131.94000000000003,1,54,low,3
14438,131.9,1,307,low,3
17297,131.78000000000006,1,18,low,1
17455,131.7,1,204,low,3
14795,131.45,1,167,low,3
15844,130.74,1,47,low,3
16596,129.5,1,16,low,1
16611,129.49,1,187,low,3
16623,129.45,1,246,low,3
16828,128.5,2,94,low,3
17359,127.86,1,12,low,1
15543,127.86,1,289,low,3
13781,127.84000000000002,1,251,low,3
15578,127.1,1,163,low,3
14962,126.70000000000002,1,271,low,3
16414,126.25,2,22,low,1
15463,126.14,1,30,low,1
16988,126.12,1,6,low,1
13522,125.8,1,31,low,1
14861,125.79000000000002,1,53,low,3
14890,125.65,1,254,low,3
15017,125.58000000000004,1,34,low,1
17148,124.88,1,52,low,3
14594,124.83,1,8,low,1
16849,124.57,1,187,low,3
16569,124.2,1,4,low,1
14495,123.8,2,51,low,1
15917,123.1,1,248,low,3
13519,122.75,1,79,low,3
14413,122.7,1,363,low,3
13876,122.7,1,64,low,3
13638,122.64,1,16,low,1
14165,122.54,1,276,low,3
14076,122.46999999999996,1,130,low,3
16073,122.4,1,298,low,3
18018,122.14,2,109,low,3
13244,121.74,1,93,low,3
17026,121.68,1,186,low,3
13182,121.18,1,46,low,3
15049,121.17000000000002,1,274,low,3
15512,121.0,2,156,low,3
13002,120.95,1,319,low,3
17446,120.9,2,177,low,3
18015,120.03,1,5,low,1
14314,120.0,1,107,low,3
14259,120.0,1,142,low,3
14453,119.93000000000002,1,191,low,3
16542,119.62,1,54,low,3
15266,119.3,1,339,low,3
16666,118.98,1,20,low,1
15843,118.95,1,304,low,3
17079,118.8,1,79,low,3
14155,118.75,1,267,low,3
13581,118.0,1,310,low,3
13193,117.88,1,62,low,3
12929,117.85,1,312,low,3
17654,117.54999999999998,1,278,low,3
16959,117.35,1,88,low,3
13877,117.24,1,87,low,3
17117,116.19999999999996,1,289,low,3
13170,116.01000000000002,1,27,low,1
17601,116.01,1,240,low,3
14143,115.8,1,134,low,3
13067,115.46000000000002,1,83,low,3
18027,115.31,1,99,low,3
17760,115.05,1,22,low,1
14972,114.77000000000002,1,129,low,3
13188,114.6,1,12,low,1
16247,114.56,1,171,low,3
14632,114.56,1,263,low,3
14974,114.39,1,38,low,1
17852,114.34,2,12,low,1
17219,114.23,1,32,low,1
14652,114.18000000000002,1,78,low,3
12938,114.14,1,26,low,1
14582,114.11,1,41,low,1
14457,113.64,1,311,low,3
17217,113.5,1,235,low,3
15445,113.5,1,265,low,3
18105,113.48000000000002,1,38,low,1
16913,113.44,1,291,low,3
15280,113.12,1,173,low,3
14689,112.8,1,209,low,3
16697,112.75,1,242,low,3
13161,112.75,1,314,low,3
18129,112.55,1,244,low,3
15610,112.46,1,52,low,3
17038,112.40000000000003,1,31,low,1
14271,112.32000000000002,1,226,low,3
17893,112.25000000000004,1,226,low,3
17900,112.2,2,191,low,3
17274,111.98000000000002,1,36,low,1
17957,111.67999999999998,1,67,low,3
17887,111.35,1,130,low,3
18120,111.15,1,215,low,3
13508,110.97,1,244,low,3
13144,110.95,1,333,low,3
15537,110.92000000000004,1,164,low,3
15853,110.8,1,52,low,3
17349,110.75,1,180,low,3
16963,110.55,1,188,low,3
14641,110.46,1,22,low,1
17901,110.38,1,30,low,1
16792,110.38,2,283,low,3
18277,110.38,1,59,low,3
17746,110.25,1,241,low,3
17836,110.21,1,48,low,3
16339,109.95000000000002,1,285,low,3
13133,109.8,2,274,low,3
16363,109.36,1,54,low,3
14699,109.12999999999998,1,215,low,3
14345,108.98,1,39,low,1
17639,108.5,1,277,low,3
16106,108.38,1,66,low,3
13226,108.21,1,274,low,3
12956,108.07,1,307,low,3
14661,107.95,1,27,low,1
16784,107.6,1,20,low,1
15395,107.45000000000002,1,326,low,3
16757,106.83,1,319,low,3
15894,106.81,1,254,low,3
15168,106.56,1,26,low,1
17791,106.1,1,30,low,1
16581,105.84,1,183,low,3
15775,104.9,1,246,low,3
14027,104.82000000000002,1,61,low,3
15607,104.76,1,337,low,3
15958,104.35,1,75,low,3
18174,104.0,1,8,low,1
18255,103.3,1,90,low,3
17548,103.3,1,234,low,3
14542,103.25,1,186,low,3
17962,102.82999999999998,1,143,low,3
14836,102.45,3,11,low,1
14981,102.11999999999998,1,247,low,3
13948,102.0,1,361,low,3
15212,101.79999999999998,1,242,low,3
16516,101.7,1,31,low,1
18068,101.7,1,290,low,3
16006,101.4,1,212,low,3
18086,101.34,1,275,low,3
13101,101.18999999999998,1,235,low,3
16344,101.1,1,159,low,3
16498,100.97,2,162,low,3
14946,100.9,1,15,low,1
17427,100.8,1,72,low,3
14371,100.5,1,296,low,3
13703,99.5,1,319,low,3
17939,99.14000000000004,1,160,low,3
16835,99.1,1,129,low,3
15256,98.45,1,149,low,3
17538,98.42000000000002,1,26,low,1
17895,97.99999999999996,1,45,low,3
18033,97.97000000000004,1,66,low,3
15422,97.7,2,324,low,3
12984,97.5,1,19,low,1
17325,96.8,1,281,low,3
15216,96.6,1,88,low,3
14642,96.12,1,59,low,3
17024,95.85,3,46,low,1
18249,95.34,1,18,low,1
16387,94.36,1,323,low,3
13651,94.2,2,36,low,1
15397,94.0,1,290,low,3
15428,93.78,1,16,low,1
18227,93.75,1,218,low,3
13283,93.66,2,60,low,3
17991,93.35,2,226,low,3
12821,92.72,1,215,low,3
14054,92.46,1,66,low,3
13551,91.8,1,320,low,3
13160,91.8,1,23,low,1
15488,91.32,1,93,low,3
14353,90.6,1,216,low,3
13947,90.6,1,66,low,3
18084,90.48,1,17,low,1
16506,90.3,2,20,low,1
15552,90.12,1,218,low,3
16597,90.04000000000002,1,5,low,1
14117,90.0,1,144,low,3
14219,89.94,1,5,low,1
14760,89.2,1,298,low,3
14436,89.06,1,99,low,3
15083,88.19999999999997,1,257,low,3
16402,87.8,1,265,low,3
13296,87.4,1,138,low,3
15541,85.13000000000002,1,115,low,3
15729,85.0,1,213,low,3
13841,85.0,1,253,low,3
13666,84.65,3,61,low,3
17181,84.39999999999998,1,58,low,3
16411,83.15,1,20,low,1
17309,82.75,1,96,low,3
13006,81.57,1,57,low,3
17620,81.44,1,60,low,3
18281,80.82,1,181,low,3
16789,80.8,1,9,low,1
13967,80.7,1,146,low,3
17752,80.64,1,360,low,3
16078,79.2,1,284,low,3
15753,79.2,1,305,low,3
17942,77.50000000000001,1,8,low,1
14785,77.4,2,11,low,1
13132,77.3,1,262,low,3
13992,76.8,1,31,low,1
14373,76.55,1,359,low,3
17536,76.5,1,178,low,3
13106,76.5,1,134,low,3
16148,76.32000000000002,1,297,low,3
14090,76.32000000000002,1,325,low,3
15668,76.32000000000002,1,218,low,3
17995,76.1,1,282,low,3
17628,75.75000000000001,1,82,low,3
16610,75.66,1,220,low,3
13403,75.0,1,18,low,1
16468,74.9,1,75,low,3
18050,74.4,1,360,low,3
13095,74.4,1,71,low,3
17960,73.78,1,172,low,3
18032,73.5,1,335,low,3
16171,73.2,1,60,low,3
17906,72.9,1,248,low,3
13686,72.0,1,183,low,3
13938,71.66,1,36,low,1
13185,71.4,1,268,low,3
17747,71.4,1,113,low,3
17022,71.0,1,32,low,1
18037,70.02,6,155,low,3
15863,68.84,2,26,low,1
14393,67.94999999999999,1,219,low,3
13684,67.23000000000002,1,286,low,3
17382,65.4,1,66,low,3
13130,64.0,1,95,low,3
13302,63.75,1,156,low,3
17263,63.44000000000001,1,209,low,3
14437,63.0,1,366,low,3
14840,62.85,1,268,low,3
13218,62.64,1,128,low,3
15516,62.43,3,45,low,1
13194,60.7,1,136,low,3
17174,59.9,1,218,low,3
13391,59.8,1,204,low,3
13682,59.5,1,188,low,3
14957,58.49000000000001,1,254,low,3
13080,58.08,1,180,low,3
17775,56.4,1,255,low,3
13366,56.16,1,51,low,3
16349,53.5,1,291,low,3
16634,53.1,1,223,low,3
15504,52.83000000000001,1,82,low,3
13832,52.2,1,20,low,1
14682,52.0,2,188,low,3
15313,52.0,1,111,low,3
14351,51.0,1,165,low,3
18184,49.8,1,16,low,1
15603,48.48,1,79,low,3
16257,46.95,1,177,low,3
14080,45.6,1,33,low,1
15423,43.5,1,39,low,3
14300,43.2,1,19,low,1
15992,41.99,1,4,low,1
15178,40.5,1,261,low,3
12977,39.24,1,157,low,3
16659,39.12,1,190,low,3
18019,38.45,1,52,low,3
16162,37.4,1,253,low,3
17816,36.56,4,37,low,1
15940,35.8,1,312,low,3
16856,35.40000000000001,1,15,low,1
17831,35.40000000000001,1,34,low,1
15744,34.8,1,78,low,3
16765,34.0,1,295,low,3
17408,32.65,1,164,low,3
13120,30.6,1,239,low,3
15657,30.0,1,23,low,1
18268,25.5,1,135,low,3
17102,25.5,1,262,low,3
17986,20.8,1,57,low,3
16953,20.8,1,31,low,1
16093,17.0,1,107,low,3
17763,15.0,1,264,low,3
13307,15.0,1,121,low,3
14865,15.0,1,8,low,1
16878,13.3,1,85,low,3
17956,12.75,1,250,low,3
16454,6.9,2,45,low,3
14792,6.2,1,64,low,3
16738,3.75,1,298,low,3
