CustomerID,sales,frequency,recency,rfm_segment,rfm_level
12967,292.5,1,359,111,Tin
16721,292.47,1,263,111,Tin
12838,292.3400000000001,1,34,311,Bronze
13259,292.3199999999999,1,62,211,Tin
13502,292.0,3,17,421,Silver
13449,291.88,1,24,311,Bronze
13544,291.41000000000014,2,40,311,Bronze
14656,291.05000000000007,2,170,111,Tin
14947,290.82,2,73,211,Tin
16648,290.66,1,43,311,Bronze
15279,290.51,1,355,111,Tin
16526,290.36,1,172,111,Tin
17081,290.16,2,26,311,Bronze
14784,289.99,2,27,311,Bronze
17464,289.9600000000001,1,159,111,Tin
14953,289.82,1,26,311,Bronze
16897,289.7800000000001,2,300,111,Tin
14162,289.36,2,174,111,Tin
14549,289.2399999999999,1,312,111,Tin
17501,288.6,2,221,111,Tin
16808,288.42,2,100,211,Tin
15396,288.17999999999995,1,113,211,Tin
17977,288.14,1,30,311,Bronze
17080,287.62,2,23,311,Bronze
16432,287.4,1,65,211,Tin
13760,286.79,2,55,211,Tin
16555,285.89,2,36,311,Bronze
14660,285.74,2,87,211,Tin
17636,285.56,1,20,311,Bronze
15048,285.35,3,66,221,Bronze
16429,284.55,1,107,211,Tin
18190,284.46,2,193,111,Tin
16552,284.44,1,243,111,Tin
13121,283.7299999999999,1,270,111,Tin
13439,283.71,1,256,111,Tin
17783,283.47,2,73,211,Tin
17251,283.28,1,363,111,Tin
18270,283.15,2,39,311,Bronze
17694,283.12000000000006,1,142,111,Tin
14350,282.92999999999995,1,275,111,Tin
13754,282.6,2,152,111,Tin
13177,282.45,1,65,211,Tin
17247,282.18999999999994,1,16,411,Bronze
16557,281.85,2,25,311,Bronze
17403,281.62000000000006,1,37,311,Bronze
16848,281.42,1,53,211,Tin
14242,280.54999999999995,2,235,111,Tin
13606,280.54,3,30,321,Bronze
16149,280.52000000000004,2,5,411,Bronze
14975,279.94,1,58,211,Tin
15556,279.77,1,25,311,Bronze
14480,279.05,1,12,411,Bronze
17786,278.74,2,86,211,Tin
14764,278.3,1,47,311,Bronze
14908,277.79999999999995,1,75,211,Tin
13803,277.07000000000005,1,256,111,Tin
15355,277.05,2,30,311,Bronze
13272,276.56,2,32,311,Bronze
14508,276.42,2,23,311,Bronze
14512,275.28,2,188,111,Tin
16313,274.15000000000003,2,4,411,Bronze
16727,272.81999999999994,1,365,111,Tin
17254,272.44000000000005,2,5,411,Bronze
17498,272.22,1,76,211,Tin
14819,272.07,2,65,211,Tin
13917,272.04,2,50,311,Bronze
14816,271.85,1,198,111,Tin
13058,271.4,3,25,321,Bronze
13837,271.24,2,212,111,Tin
17767,271.20000000000005,1,16,411,Bronze
17496,271.04999999999995,1,359,111,Tin
18108,271.0,1,255,111,Tin
17011,270.90000000000003,1,31,311,Bronze
15774,270.8,1,69,211,Tin
13533,270.79,3,183,121,Tin
14520,270.6,2,2,411,Bronze
13242,270.4,3,113,221,Bronze
14727,268.58,1,275,111,Tin
17341,267.76,2,157,111,Tin
15408,267.17999999999995,1,265,111,Tin
17550,267.16,3,198,121,Tin
15320,267.13,1,45,311,Bronze
17708,267.08,2,188,111,Tin
15517,267.03000000000003,1,234,111,Tin
16451,266.97,1,88,211,Tin
14863,266.76,1,30,311,Bronze
15119,266.4,1,246,111,Tin
12962,266.39000000000004,2,8,411,Bronze
15019,265.99999999999994,1,267,111,Tin
14068,265.85,1,321,111,Tin
17430,265.76,2,33,311,Bronze
14423,265.2,1,219,111,Tin
13973,264.7,1,288,111,Tin
15912,264.62,2,179,111,Tin
14452,264.44000000000005,2,11,411,Bronze
13140,264.21,2,109,211,Tin
16936,262.68,1,26,311,Bronze
17194,262.62,2,274,111,Tin
16413,262.20000000000005,1,57,211,Tin
17385,261.11000000000007,1,15,411,Bronze
13189,260.68,2,19,311,Bronze
14053,260.25,2,125,211,Tin
15014,260.17,2,44,311,Bronze
15143,259.45,1,226,111,Tin
17125,259.35,1,51,211,Tin
13127,259.17,1,78,211,Tin
16447,259.0099999999998,1,136,111,Tin
15577,258.88,3,152,121,Tin
13277,258.4,4,16,421,Silver
15646,257.84000000000003,2,158,111,Tin
13227,257.7,1,202,111,Tin
14375,257.67999999999995,1,186,111,Tin
18009,257.34000000000003,1,236,111,Tin
13626,257.23,1,253,111,Tin
13806,256.38,1,64,211,Tin
17896,256.32,1,24,311,Bronze
14761,255.9,2,59,211,Tin
15277,255.9,1,47,311,Bronze
13569,255.43,1,18,411,Bronze
14881,255.4,1,20,311,Bronze
16226,255.12,3,204,121,Tin
15261,254.82,1,136,111,Tin
14765,254.11,3,30,321,Bronze
15689,254.1,2,120,211,Tin
15759,253.04,3,219,121,Tin
15035,252.73,1,90,211,Tin
13404,252.49,2,2,411,Bronze
15346,252.42000000000004,1,333,111,Tin
13645,252.1,1,121,211,Tin
13711,252.06,2,219,111,Tin
16330,251.91,3,18,421,Silver
16836,251.87,2,40,311,Bronze
17155,251.7,2,18,411,Bronze
16976,251.52,1,268,111,Tin
16024,251.23999999999992,1,13,411,Bronze
14501,251.21,2,184,111,Tin
13512,251.21,1,261,111,Tin
17674,250.38,1,75,211,Tin
13207,250.26000000000005,2,16,411,Bronze
17303,250.03999999999996,1,362,111,Tin
15510,250.0,1,331,111,Tin
17456,249.86,1,366,111,Tin
18005,249.72,2,4,411,Bronze
16124,249.0,1,318,111,Tin
13061,248.61,1,73,211,Tin
17111,248.61,1,48,311,Bronze
18212,248.41999999999996,1,327,111,Tin
15097,248.08,1,5,411,Bronze
13592,247.96000000000004,4,36,321,Bronze
18072,247.44,1,186,111,Tin
13349,247.32,1,11,411,Bronze
14658,247.15,2,6,411,Bronze
17051,247.14,1,195,111,Tin
15783,246.3,1,11,411,Bronze
17278,246.04000000000008,1,242,111,Tin
16778,245.94,2,75,211,Tin
17771,245.81,2,57,211,Tin
15118,244.8,1,135,211,Tin
17616,244.8,2,174,111,Tin
16601,244.79999999999995,1,41,311,Bronze
16528,244.41,1,4,411,Bronze
17892,244.1,3,57,221,Bronze
13103,243.94,1,40,311,Bronze
16793,243.84,1,58,211,Tin
18193,243.76000000000005,1,166,111,Tin
13886,243.56000000000003,1,72,211,Tin
15634,243.55,1,18,411,Bronze
17339,243.36,2,95,211,Tin
14647,243.21999999999997,1,202,111,Tin
18043,243.05000000000007,2,25,311,Bronze
16215,242.35,1,81,211,Tin
15776,241.62000000000003,1,134,211,Tin
14523,241.09000000000003,1,109,211,Tin
16427,241.06,2,264,111,Tin
15598,240.68,1,54,211,Tin
15286,240.55,1,50,311,Bronze
13565,240.22000000000003,2,20,311,Bronze
17256,240.0,2,108,211,Tin
15690,239.76,2,5,411,Bronze
13570,239.49000000000004,1,244,111,Tin
17684,239.41,1,44,311,Bronze
16756,239.4,1,215,111,Tin
15850,238.85000000000008,2,20,311,Bronze
17877,237.61,1,171,111,Tin
14586,237.36,1,277,111,Tin
15457,237.07,1,263,111,Tin
18110,236.3,1,20,311,Bronze
16026,236.0900000000001,1,44,311,Bronze
13187,236.01999999999995,1,338,111,Tin
15462,234.6,3,95,221,Bronze
14496,234.47,1,312,111,Tin
14473,234.34000000000003,2,75,211,Tin
17060,234.24,1,267,111,Tin
16961,234.17,1,117,211,Tin
15483,233.8100000000001,4,162,121,Tin
13348,233.76,1,65,211,Tin
14995,233.23,2,39,311,Bronze
16302,233.22,1,127,211,Tin
13678,232.60000000000005,1,152,111,Tin
18213,232.48,1,237,111,Tin
16117,232.21,1,190,111,Tin
15012,231.98,1,54,211,Tin
15393,231.86,2,17,411,Bronze
16641,231.1,1,106,211,Tin
18030,230.65,2,5,411,Bronze
15866,230.52999999999997,1,102,211,Tin
16445,230.51,1,34,311,Bronze
13960,230.22,2,22,311,Bronze
13474,229.59,1,237,111,Tin
13008,229.47000000000003,1,324,111,Tin
15528,229.32999999999996,1,255,111,Tin
14793,228.99,1,22,311,Bronze
17347,228.96,1,87,211,Tin
13146,228.91,1,27,311,Bronze
13712,228.84,1,247,111,Tin
13070,228.8,1,193,111,Tin
17969,228.2,2,167,111,Tin
16527,228.06000000000003,1,82,211,Tin
14569,227.39,1,2,411,Bronze
17212,226.85,1,254,111,Tin
16315,226.37,1,331,111,Tin
16777,226.35,2,81,211,Tin
16619,226.21,1,264,111,Tin
17789,225.9,1,282,111,Tin
14624,225.85,2,58,211,Tin
14357,225.77000000000007,1,44,311,Bronze
16690,225.58,2,73,211,Tin
14052,225.35999999999996,1,20,311,Bronze
16587,225.14999999999995,1,233,111,Tin
17171,224.91,1,290,111,Tin
15175,224.14000000000007,1,72,211,Tin
16471,223.95,1,275,111,Tin
16753,223.92,1,59,211,Tin
14929,223.88,1,33,311,Bronze
13926,223.85,1,24,311,Bronze
18101,223.65,2,12,411,Bronze
17534,223.36,1,54,211,Tin
15637,223.36,1,53,211,Tin
13382,222.99,1,281,111,Tin
15897,222.05,2,195,111,Tin
14598,221.97000000000003,1,45,311,Bronze
17259,221.73000000000005,1,149,111,Tin
14960,221.27000000000004,2,9,411,Bronze
16392,221.19000000000003,1,270,111,Tin
13419,221.05999999999997,1,64,211,Tin
15790,220.85,1,11,411,Bronze
16482,220.62,1,16,411,Bronze
13079,220.1,5,5,421,Silver
18114,220.1,1,291,111,Tin
13600,219.52,1,313,111,Tin
15096,219.39,1,43,311,Bronze
16895,219.14,1,65,211,Tin
13669,218.55,2,51,211,Tin
17619,218.52000000000004,1,313,111,Tin
13428,218.46999999999997,1,11,411,Bronze
15724,218.25,2,202,111,Tin
14570,218.06,2,281,111,Tin
13271,217.3799999999999,1,38,311,Bronze
15554,217.2,1,278,111,Tin
16080,217.16000000000003,2,82,211,Tin
13739,216.9,1,19,311,Bronze
13503,216.85,1,72,211,Tin
15460,216.76,1,355,111,Tin
12897,216.5,2,205,111,Tin
15604,216.39,1,53,211,Tin
17436,216.3,2,2,411,Bronze
14104,216.21,2,155,111,Tin
13858,216.17,1,58,211,Tin
16179,215.83,1,61,211,Tin
15052,215.78,1,320,111,Tin
17580,215.72000000000003,3,253,121,Tin
14476,215.7,1,258,111,Tin
16189,215.48,2,16,411,Bronze
16519,215.08,2,26,311,Bronze
16190,215.08,1,41,311,Bronze
12831,215.05,1,263,111,Tin
16338,214.80000000000004,1,158,111,Tin
16846,214.32,1,51,211,Tin
16647,214.06,2,170,111,Tin
14601,213.96000000000004,1,11,411,Bronze
17869,213.86,4,108,221,Bronze
13621,213.85,1,117,211,Tin
17153,213.78,1,25,311,Bronze
14491,213.73,1,176,111,Tin
14241,213.7,1,184,111,Tin
13411,213.55000000000004,1,108,211,Tin
16591,213.5,1,69,211,Tin
15540,213.30000000000004,1,12,411,Bronze
14984,213.27,2,20,311,Bronze
17928,212.54,2,46,311,Bronze
16017,211.87999999999997,1,48,311,Bronze
16356,211.77,3,198,121,Tin
15703,211.5,1,265,111,Tin
12995,211.32,1,86,211,Tin
16415,210.34999999999985,1,45,311,Bronze
13532,210.30999999999986,1,34,311,Bronze
17964,209.94000000000003,1,32,311,Bronze
13828,209.49000000000004,1,23,311,Bronze
15327,208.75000000000003,1,53,211,Tin
17514,208.65,1,129,211,Tin
16914,208.45999999999995,1,37,311,Bronze
16457,208.36,1,219,111,Tin
17235,208.16,1,26,311,Bronze
18191,207.8,1,262,111,Tin
16866,207.74,3,141,121,Tin
16323,207.50000000000003,1,197,111,Tin
17923,207.50000000000003,1,283,111,Tin
13099,207.36,1,100,211,Tin
15925,207.15,1,195,111,Tin
15820,206.98,1,320,111,Tin
18126,206.83000000000007,1,61,211,Tin
17166,206.34,2,39,311,Bronze
14964,206.21,1,248,111,Tin
17670,205.7,1,228,111,Tin
17843,205.48,1,304,111,Tin
15307,205.3,1,96,211,Tin
15758,205.25,1,25,311,Bronze
13513,205.1,1,127,211,Tin
15319,204.5,1,284,111,Tin
17206,204.24,1,54,211,Tin
18273,204.0,3,3,421,Silver
13017,204.0,1,8,411,Bronze
17187,203.95,1,227,111,Tin
17889,203.87,2,213,111,Tin
17394,203.86999999999995,1,220,111,Tin
17891,203.85999999999996,1,163,111,Tin
15107,203.5,5,312,121,Tin
17376,203.2,2,71,211,Tin
15723,203.1,1,365,111,Tin
14381,202.68000000000006,1,53,211,Tin
18169,202.65000000000003,1,61,211,Tin
14385,202.11,3,10,421,Silver
13295,201.2,1,360,111,Tin
13284,201.19,1,331,111,Tin
16965,201.19,1,227,111,Tin
13859,201.16,1,327,111,Tin
17988,201.12,7,12,431,Silver
17693,200.47,1,138,111,Tin
13262,200.29,1,264,111,Tin
15437,200.16000000000003,1,263,111,Tin
13980,200.14,1,61,211,Tin
14782,200.1,1,320,111,Tin
13723,199.85,1,218,111,Tin
15593,199.8,1,71,211,Tin
13322,199.48,1,18,411,Bronze
17383,199.29,1,5,411,Bronze
16832,199.15,3,185,121,Tin
17987,198.57,1,186,111,Tin
16178,197.90000000000003,1,139,111,Tin
14185,197.65,1,332,111,Tin
14789,197.64,1,29,311,Bronze
17301,197.63000000000008,1,22,311,Bronze
16829,197.22,1,157,111,Tin
14830,197.13,1,54,211,Tin
15234,197.0,1,277,111,Tin
13436,196.89,1,2,411,Bronze
15746,196.88,1,135,211,Tin
17025,196.8,1,61,211,Tin
13978,196.79,2,15,411,Bronze
17660,196.0,1,142,111,Tin
16112,195.74,4,144,121,Tin
13792,195.55,2,67,211,Tin
17010,195.36,1,19,311,Bronze
14666,195.25,1,25,311,Bronze
15612,195.15,2,37,311,Bronze
14100,194.9,1,138,111,Tin
16887,194.88,1,36,311,Bronze
13497,194.55,1,283,111,Tin
14087,194.42,1,3,411,Bronze
17475,194.36999999999995,1,80,211,Tin
15683,193.75,1,118,211,Tin
15198,193.64,2,93,211,Tin
17343,193.64,1,356,111,Tin
16847,193.44,1,44,311,Bronze
17608,193.42000000000007,2,34,311,Bronze
14806,193.39000000000004,1,76,211,Tin
14801,193.13999999999993,1,62,211,Tin
13568,192.85000000000005,1,174,111,Tin
14768,192.6,2,18,411,Bronze
15909,191.94,1,174,111,Tin
17999,191.72,1,38,311,Bronze
17904,191.66999999999996,1,22,311,Bronze
14966,191.31999999999994,1,15,411,Bronze
15692,191.04,1,29,311,Bronze
17233,190.88,1,36,311,Bronze
13033,190.55,1,358,111,Tin
15412,190.53000000000003,1,172,111,Tin
13972,190.25000000000003,2,71,211,Tin
17885,190.19,1,13,411,Bronze
13826,189.5,1,177,111,Tin
13663,189.47,1,180,111,Tin
18045,189.39999999999995,1,46,311,Bronze
16448,188.89,1,199,111,Tin
14697,188.61,2,219,111,Tin
12893,188.14,1,31,311,Bronze
17781,188.02,2,160,111,Tin
14722,187.92,1,148,111,Tin
17279,187.83,1,58,211,Tin
13173,187.71,1,5,411,Bronze
18013,187.29000000000005,2,156,111,Tin
17440,186.42,3,157,121,Tin
13672,186.39,2,302,111,Tin
14551,186.23,2,19,311,Bronze
15567,186.01,1,19,311,Bronze
17574,185.65,1,243,111,Tin
15713,185.55,1,144,111,Tin
14199,185.4,1,219,111,Tin
16097,185.05,1,241,111,Tin
13482,184.64,1,233,111,Tin
17680,184.4,1,24,311,Bronze
16433,184.26,1,29,311,Bronze
15124,184.19,2,23,311,Bronze
14326,183.85,1,243,111,Tin
16680,183.7,1,44,311,Bronze
14059,183.6,1,267,111,Tin
13460,183.44,2,30,311,Bronze
13059,183.4,1,250,111,Tin
17772,182.77000000000004,2,11,411,Bronze
14082,182.25,1,365,111,Tin
15886,181.09,1,61,211,Tin
16594,181.09,1,76,211,Tin
15945,181.0,1,366,111,Tin
15292,180.94,1,202,111,Tin
18280,180.6,1,278,111,Tin
13710,180.48,1,32,311,Bronze
15041,180.35,1,171,111,Tin
13598,180.17000000000007,1,48,311,Bronze
18147,179.34,2,46,311,Bronze
15895,179.17,1,150,111,Tin
15454,179.10000000000005,1,363,111,Tin
16990,179.0,1,219,111,Tin
14705,179.0,1,199,111,Tin
15139,178.96000000000004,2,240,111,Tin
16620,178.96,2,4,411,Bronze
15262,178.95000000000005,1,324,111,Tin
13778,178.7,1,104,211,Tin
17879,178.51999999999995,1,174,111,Tin
13531,178.35,1,206,111,Tin
17253,178.26,1,19,311,Bronze
17356,178.21999999999997,1,312,111,Tin
18282,178.05,2,8,411,Bronze
16403,177.5,1,313,111,Tin
13618,177.34000000000003,1,174,111,Tin
13072,177.14999999999995,1,267,111,Tin
12923,176.97,1,65,211,Tin
17947,176.68,1,38,311,Bronze
14287,176.63,3,9,421,Silver
18274,175.92000000000004,1,31,311,Bronze
17582,175.27,1,237,111,Tin
16144,175.2,1,247,111,Tin
15100,175.2,1,334,111,Tin
17331,175.2,1,124,211,Tin
18010,174.79999999999995,1,257,111,Tin
14355,174.4,1,366,111,Tin
13560,174.37000000000003,1,8,411,Bronze
14518,174.37,1,65,211,Tin
15335,173.97000000000003,1,54,211,Tin
18278,173.89999999999995,1,74,211,Tin
13255,173.81,1,10,411,Bronze
16861,173.76,2,60,211,Tin
14798,173.74,3,53,221,Bronze
16565,173.7,1,365,111,Tin
15565,173.16000000000003,2,51,211,Tin
15670,173.05,1,297,111,Tin
14693,172.9,1,265,111,Tin
18048,172.29000000000005,2,204,111,Tin
13690,172.25,1,60,211,Tin
13922,172.24999999999997,1,352,111,Tin
14536,171.8,1,260,111,Tin
16773,171.59,1,58,211,Tin
17245,171.45,1,205,111,Tin
15432,171.19,1,24,311,Bronze
17542,170.75,1,270,111,Tin
14860,170.32000000000005,1,20,311,Bronze
18058,170.16,1,10,411,Bronze
15016,170.04,1,173,111,Tin
16921,169.79000000000005,1,62,211,Tin
13962,169.55,2,22,311,Bronze
14218,169.48000000000005,1,43,311,Bronze
18004,169.46999999999997,1,363,111,Tin
14578,168.63,1,4,411,Bronze
17367,168.4,1,239,111,Tin
18099,168.31000000000003,1,128,211,Tin
15888,168.31,1,81,211,Tin
16282,168.3,1,340,111,Tin
17737,168.24,2,10,411,Bronze
15986,168.12,1,31,311,Bronze
15374,168.0,1,129,211,Tin
18088,167.66999999999996,1,62,211,Tin
17561,167.61999999999995,1,20,311,Bronze
16952,167.61,2,110,211,Tin
15920,167.5,4,155,121,Tin
16405,167.25,2,303,111,Tin
18014,166.42000000000004,1,29,311,Bronze
14295,166.2,1,41,311,Bronze
17650,166.07999999999996,1,22,311,Bronze
14485,165.75000000000003,1,39,311,Bronze
14552,165.07000000000005,1,152,111,Tin
18042,165.04999999999995,1,54,211,Tin
15316,165.0,1,327,111,Tin
13470,165.0,2,100,211,Tin
15904,164.67999999999995,1,9,411,Bronze
17535,164.39999999999995,1,281,111,Tin
13603,164.34,1,27,311,Bronze
12920,164.23000000000005,1,18,411,Bronze
12915,164.0,1,149,111,Tin
18200,163.8,1,107,211,Tin
14354,163.62,2,6,411,Bronze
16250,163.3,1,262,111,Tin
17110,163.29999999999995,1,166,111,Tin
13223,163.20000000000005,2,201,111,Tin
16406,163.07,1,19,311,Bronze
15167,162.99999999999997,1,321,111,Tin
16517,162.70000000000005,1,278,111,Tin
15733,162.3,1,283,111,Tin
15325,162.2899999999999,1,104,211,Tin
16932,161.94,1,54,211,Tin
17600,161.67000000000004,1,18,411,Bronze
15458,161.64,1,26,311,Bronze
16113,161.38000000000005,1,184,111,Tin
14362,161.20000000000005,1,23,311,Bronze
14204,161.02999999999997,1,3,411,Bronze
14089,161.0,1,57,211,Tin
13229,160.95,1,226,111,Tin
15852,160.71,2,187,111,Tin
17344,160.56999999999994,1,47,311,Bronze
18203,160.42000000000004,1,158,111,Tin
18146,160.35000000000005,2,141,111,Tin
14714,160.19,1,25,311,Bronze
12966,160.18,1,10,411,Bronze
13420,159.85,2,150,111,Tin
16213,159.0,1,79,211,Tin
18224,158.95000000000005,1,264,111,Tin
13937,158.85,1,170,111,Tin
17165,158.68,1,285,111,Tin
15160,158.16000000000003,1,358,111,Tin
15348,158.03999999999996,1,73,211,Tin
15988,158.03000000000003,1,20,311,Bronze
17556,157.9,1,206,111,Tin
14799,157.7,1,52,211,Tin
13506,157.4,1,317,111,Tin
15545,157.39,1,55,211,Tin
14148,157.2,1,234,111,Tin
17128,157.09,1,335,111,Tin
14585,157.05,1,51,211,Tin
17118,157.02,1,318,111,Tin
15007,156.91000000000003,1,160,111,Tin
14406,156.75,1,120,211,Tin
15438,156.57999999999996,1,132,211,Tin
15263,156.50999999999996,1,107,211,Tin
15732,156.01999999999995,1,213,111,Tin
17572,155.95,3,72,221,Bronze
13898,155.93,1,326,111,Tin
17871,155.89999999999995,1,205,111,Tin
17899,155.79999999999995,1,160,111,Tin
17832,155.3700000000001,1,50,311,Bronze
16720,155.23999999999995,1,27,311,Bronze
15447,155.17,1,331,111,Tin
14368,155.00000000000003,1,320,111,Tin
14046,154.98999999999995,1,285,111,Tin
17698,154.95000000000005,1,261,111,Tin
15740,154.88000000000005,1,50,311,Bronze
15226,154.41,1,311,111,Tin
17517,153.94,1,309,111,Tin
17286,153.92000000000004,1,22,311,Bronze
16351,153.9,1,333,111,Tin
17714,153.0,1,321,111,Tin
16248,152.94,1,62,211,Tin
17984,152.68000000000006,1,146,111,Tin
18138,152.65,1,296,111,Tin
14066,152.55,1,267,111,Tin
17707,152.4,2,186,111,Tin
13514,152.20000000000005,1,74,211,Tin
14039,152.2,1,34,311,Bronze
17898,152.05999999999997,2,86,211,Tin
16617,151.85000000000005,1,236,111,Tin
16412,151.83,1,54,211,Tin
14208,151.73999999999995,1,95,211,Tin
13462,151.5,1,253,111,Tin
16461,151.42,1,178,111,Tin
13697,151.3,1,39,311,Bronze
16337,151.05,1,37,311,Bronze
14073,151.04,1,33,311,Bronze
15717,150.3,1,235,111,Tin
17234,149.89,1,183,111,Tin
15869,149.64,2,278,111,Tin
17946,149.57999999999996,2,234,111,Tin
18262,149.48,1,141,111,Tin
15748,149.30999999999997,1,41,311,Bronze
15435,149.29000000000005,1,23,311,Bronze
13003,149.05,3,106,221,Bronze
15889,148.95000000000005,1,157,111,Tin
17549,148.86,2,24,311,Bronze
13649,148.8,1,257,111,Tin
16883,148.7,1,188,111,Tin
15526,148.44,2,34,311,Bronze
17859,148.21,1,305,111,Tin
17691,147.89999999999995,1,359,111,Tin
14968,147.59,1,31,311,Bronze
14098,147.34999999999997,1,37,311,Bronze
14037,147.20000000000005,2,177,111,Tin
12864,147.12,1,139,111,Tin
15503,147.09000000000003,1,363,111,Tin
17030,146.87,1,64,211,Tin
14238,146.85,1,327,111,Tin
17935,145.79,2,139,111,Tin
13866,145.67,1,75,211,Tin
15937,145.35,1,65,211,Tin
16598,145.05,1,286,111,Tin
15882,145.04,2,199,111,Tin
17524,145.0,1,362,111,Tin
16852,144.91000000000003,2,11,411,Bronze
12974,144.8,1,198,111,Tin
14109,144.2,1,73,211,Tin
17186,144.0,2,47,311,Bronze
17578,143.45999999999995,1,219,111,Tin
15705,143.10000000000005,1,202,111,Tin
13299,142.5,1,269,111,Tin
16287,142.5,1,170,111,Tin
13584,142.40000000000003,1,307,111,Tin
14386,142.4,1,297,111,Tin
13561,141.86,1,216,111,Tin
14041,141.41,1,267,111,Tin
13483,140.34000000000003,1,66,211,Tin
14494,139.56,1,26,311,Bronze
16483,139.35000000000002,1,193,111,Tin
17718,139.35,1,233,111,Tin
14772,139.26,1,113,211,Tin
18209,139.10000000000002,1,29,311,Bronze
15135,139.04999999999998,1,240,111,Tin
13273,138.97999999999996,1,114,211,Tin
12902,138.68,1,265,111,Tin
14581,138.6,1,17,411,Bronze
17122,138.32,1,120,211,Tin
13716,138.28,1,270,111,Tin
15663,138.14,1,107,211,Tin
16050,137.9,1,174,111,Tin
13279,137.75,1,79,211,Tin
17709,137.45,1,170,111,Tin
15836,137.37,1,51,211,Tin
14483,137.10000000000002,1,282,111,Tin
17468,137.0,2,11,411,Bronze
15691,136.8,1,253,111,Tin
14247,136.77,1,279,111,Tin
17972,136.04,1,242,111,Tin
16462,136.0,3,74,221,Bronze
12968,135.95,1,113,211,Tin
15042,135.93,1,200,111,Tin
14889,135.9,1,337,111,Tin
15419,135.86,1,25,311,Bronze
16114,135.75000000000003,1,171,111,Tin
15174,135.75,1,323,111,Tin
16665,135.4,1,363,111,Tin
15276,135.31000000000003,1,67,211,Tin
12851,135.17999999999995,1,97,211,Tin
13364,134.96,1,72,211,Tin
16055,134.8,1,221,111,Tin
14340,134.7,1,219,111,Tin
15562,134.55,1,352,111,Tin
14174,134.46,1,34,311,Bronze
12837,134.1,1,174,111,Tin
14280,134.04,1,197,111,Tin
17223,133.95,1,311,111,Tin
16424,133.56,1,192,111,Tin
14349,133.50000000000006,1,11,411,Bronze
17881,133.35000000000002,1,305,111,Tin
15709,133.25,1,284,111,Tin
17647,133.06,1,66,211,Tin
17897,131.98000000000005,1,173,111,Tin
17785,131.94000000000003,1,54,211,Tin
14438,131.9,1,307,111,Tin
17297,131.78000000000006,1,18,411,Bronze
17455,131.7,1,204,111,Tin
14795,131.45,1,167,111,Tin
15844,130.74,1,47,311,Bronze
16596,129.5,1,16,411,Bronze
16611,129.49,1,187,111,Tin
16623,129.45,1,246,111,Tin
16828,128.5,2,94,211,Tin
17359,127.86,1,12,411,Bronze
15543,127.86,1,289,111,Tin
13781,127.84000000000002,1,251,111,Tin
15578,127.1,1,163,111,Tin
14962,126.70000000000002,1,271,111,Tin
16414,126.25,2,22,311,Bronze
15463,126.14,1,30,311,Bronze
16988,126.12,1,6,411,Bronze
13522,125.8,1,31,311,Bronze
14861,125.79000000000002,1,53,211,Tin
14890,125.65,1,254,111,Tin
15017,125.58000000000004,1,34,311,Bronze
17148,124.88,1,52,211,Tin
14594,124.83,1,8,411,Bronze
16849,124.57,1,187,111,Tin
16569,124.2,1,4,411,Bronze
14495,123.8,2,51,211,Tin
15917,123.1,1,248,111,Tin
13519,122.75,1,79,211,Tin
14413,122.7,1,363,111,Tin
13876,122.7,1,64,211,Tin
13638,122.64,1,16,411,Bronze
14165,122.54,1,276,111,Tin
14076,122.46999999999996,1,130,211,Tin
16073,122.4,1,298,111,Tin
18018,122.14,2,109,211,Tin
13244,121.74,1,93,211,Tin
17026,121.68,1,186,111,Tin
13182,121.18,1,46,311,Bronze
15049,121.17000000000002,1,274,111,Tin
15512,121.0,2,156,111,Tin
13002,120.95,1,319,111,Tin
17446,120.9,2,177,111,Tin
18015,120.03,1,5,411,Bronze
14314,120.0,1,107,211,Tin
14259,120.0,1,142,111,Tin
14453,119.93000000000002,1,191,111,Tin
16542,119.62,1,54,211,Tin
15266,119.3,1,339,111,Tin
16666,118.98,1,20,311,Bronze
15843,118.95,1,304,111,Tin
17079,118.8,1,79,211,Tin
14155,118.75,1,267,111,Tin
13581,118.0,1,310,111,Tin
13193,117.88,1,62,211,Tin
12929,117.85,1,312,111,Tin
17654,117.54999999999998,1,278,111,Tin
16959,117.35,1,88,211,Tin
13877,117.24,1,87,211,Tin
17117,116.19999999999996,1,289,111,Tin
13170,116.01000000000002,1,27,311,Bronze
17601,116.01,1,240,111,Tin
14143,115.8,1,134,211,Tin
13067,115.46000000000002,1,83,211,Tin
18027,115.31,1,99,211,Tin
17760,115.05,1,22,311,Bronze
14972,114.77000000000002,1,129,211,Tin
13188,114.6,1,12,411,Bronze
16247,114.56,1,171,111,Tin
14632,114.56,1,263,111,Tin
14974,114.39,1,38,311,Bronze
17852,114.34,2,12,411,Bronze
17219,114.23,1,32,311,Bronze
14652,114.18000000000002,1,78,211,Tin
12938,114.14,1,26,311,Bronze
14582,114.11,1,41,311,Bronze
14457,113.64,1,311,111,Tin
17217,113.5,1,235,111,Tin
15445,113.5,1,265,111,Tin
18105,113.48000000000002,1,38,311,Bronze
16913,113.44,1,291,111,Tin
15280,113.12,1,173,111,Tin
14689,112.8,1,209,111,Tin
16697,112.75,1,242,111,Tin
13161,112.75,1,314,111,Tin
18129,112.55,1,244,111,Tin
15610,112.46,1,52,211,Tin
17038,112.40000000000003,1,31,311,Bronze
